text,tokens,tags
"Registrar: Lucía Rojas Ramírez, DNI 76375258, celular +51 985004808.","Registrar : Lucía Rojas Ramírez , DNI 76375258 , celular + 51 985004808 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Formulario: José García Quispe, 69876591, +51 928107315, Psje. Quispe 2788, San Borja, nacido el 1 de junio de 1973.","Formulario : José García Quispe , 69876591 , + 51 928107315 , Psje . Quispe 2788 , San Borja , nacido el 1 de junio de 1973 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Ana Flores García; dirección Calle Flores 7943, San Isidro; DNI 37365779.","Ana Flores García ; dirección Calle Flores 7943 , San Isidro ; DNI 37365779 .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
Soy José Ramírez; DNI 61790520; fecha de nacimiento 27 de septiembre de 2006.,Soy José Ramírez ; DNI 61790520 ; fecha de nacimiento 27 de septiembre de 2006 .,O B-NOMBRE B-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
El DNI es 33465074; el titular María Quispe Pérez; nació el 1 de agosto de 1992.,El DNI es 33465074 ; el titular María Quispe Pérez ; nació el 1 de agosto de 1992 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Para el registro: José Quispe García; DNI 14219205; tel +51 967611249.,Para el registro : José Quispe García ; DNI 14219205 ; tel + 51 967611249 .,O O O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Actualiza: José Flores, Jr. Flores 2625, San Borja, +51 924952346, 20295008.","Actualiza : José Flores , Jr . Flores 2625 , San Borja , + 51 924952346 , 20295008 .",O O B-NOMBRE B-APELLIDO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-TELEFONO I-TELEFONO I-TELEFONO O B-DNI O
"Carlos Ramírez; teléfono +51 993321027; DNI 75934922; domicilio Av. Rojas 7282, San Borja.","Carlos Ramírez ; teléfono + 51 993321027 ; DNI 75934922 ; domicilio Av . Rojas 7282 , San Borja .",B-NOMBRE B-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Datos: María Ramírez — 96102774 — +51 932328144 — Psje. Flores 603, Miraflores.","Datos : María Ramírez — 96102774 — + 51 932328144 — Psje . Flores 603 , Miraflores .",O O B-NOMBRE B-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Carlos Flores García; teléfono +51 957463440; DNI 73717559; domicilio Av. Ramírez 8994, Lima.","Carlos Flores García ; teléfono + 51 957463440 ; DNI 73717559 ; domicilio Av . Ramírez 8994 , Lima .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Registrar: Carlos Flores, DNI 15597221, celular +51 944216114.","Registrar : Carlos Flores , DNI 15597221 , celular + 51 944216114 .",O O B-NOMBRE B-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Formulario: María Pérez Ramírez, 29438263, +51 945804636, Jr. Quispe 3860, San Isidro, nacido el 13 de julio de 1970.","Formulario : María Pérez Ramírez , 29438263 , + 51 945804636 , Jr . Quispe 3860 , San Isidro , nacido el 13 de julio de 1970 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Mi nombre es Ana Ramírez y mi DNI es 23936761.,Mi nombre es Ana Ramírez y mi DNI es 23936761 .,O O O B-NOMBRE B-APELLIDO O O O O B-DNI O
"José García Rojas; teléfono +51 933119000; DNI 56350800; domicilio Calle Quispe 4267, San Isidro.","José García Rojas ; teléfono + 51 933119000 ; DNI 56350800 ; domicilio Calle Quispe 4267 , San Isidro .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Titular Lucía Pérez Flores, documento 81817250, vive en Av. Rojas 9975, Surco.","Titular Lucía Pérez Flores , documento 81817250 , vive en Av . Rojas 9975 , Surco .",O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Actualiza: Ana García, Calle Flores 9860, Lima, +51 996139190, 12089715.","Actualiza : Ana García , Calle Flores 9860 , Lima , + 51 996139190 , 12089715 .",O O B-NOMBRE B-APELLIDO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-TELEFONO I-TELEFONO I-TELEFONO O B-DNI O
"Lucía Pérez; teléfono +51 944286827; DNI 98727377; domicilio Psje. Pérez 9404, Surco.","Lucía Pérez ; teléfono + 51 944286827 ; DNI 98727377 ; domicilio Psje . Pérez 9404 , Surco .",B-NOMBRE B-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Formulario: Carlos Flores Pérez, 18176660, +51 951080697, Calle Rojas 9582, Miraflores, nacido el 27 de julio de 2007.","Formulario : Carlos Flores Pérez , 18176660 , + 51 951080697 , Calle Rojas 9582 , Miraflores , nacido el 27 de julio de 2007 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Actualiza: Juan Rojas Flores, Jr. García 1567, Surco, +51 960578899, 44063535.","Actualiza : Juan Rojas Flores , Jr . García 1567 , Surco , + 51 960578899 , 44063535 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-TELEFONO I-TELEFONO I-TELEFONO O B-DNI O
"Contacto Lucía Flores — +51 927743740 — Jr. Pérez 3809, Surco — 45943456.","Contacto Lucía Flores — + 51 927743740 — Jr . Pérez 3809 , Surco — 45943456 .",O B-NOMBRE B-APELLIDO O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-DNI O
"Carlos Pérez García; dirección Psje. García 6520, Miraflores; DNI 30259880.","Carlos Pérez García ; dirección Psje . García 6520 , Miraflores ; DNI 30259880 .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
"Datos: María Pérez García — 87587787 — +51 984765427 — Jr. Flores 2487, Lima.","Datos : María Pérez García — 87587787 — + 51 984765427 — Jr . Flores 2487 , Lima .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Registrar: Juan Flores García, DNI 12184722, celular +51 918459845.","Registrar : Juan Flores García , DNI 12184722 , celular + 51 918459845 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
Mi nombre es Juan Ramírez Pérez y mi DNI es 84908042.,Mi nombre es Juan Ramírez Pérez y mi DNI es 84908042 .,O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O O B-DNI O
"Titular María García Quispe, documento 18282820, vive en Calle Quispe 4097, Lima.","Titular María García Quispe , documento 18282820 , vive en Calle Quispe 4097 , Lima .",O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Juan Quispe; teléfono +51 983864238; DNI 66524475; domicilio Jr. Flores 5258, San Isidro.","Juan Quispe ; teléfono + 51 983864238 ; DNI 66524475 ; domicilio Jr . Flores 5258 , San Isidro .",B-NOMBRE B-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Formulario: José García, 14680066, +51 910489883, Jr. Ramírez 376, San Borja, nacido el 21 de junio de 2007.","Formulario : José García , 14680066 , + 51 910489883 , Jr . Ramírez 376 , San Borja , nacido el 21 de junio de 2007 .",O O B-NOMBRE B-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Soy María Quispe Ramírez; DNI 88963818; fecha de nacimiento 28 de noviembre de 2000.,Soy María Quispe Ramírez ; DNI 88963818 ; fecha de nacimiento 28 de noviembre de 2000 .,O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Mi nombre es Lucía Ramírez Rojas y mi DNI es 66650860.,Mi nombre es Lucía Ramírez Rojas y mi DNI es 66650860 .,O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O O B-DNI O
"Titular Juan Ramírez, documento 40171534, vive en Av. Rojas 8974, San Isidro.","Titular Juan Ramírez , documento 40171534 , vive en Av . Rojas 8974 , San Isidro .",O B-NOMBRE B-APELLIDO O O B-DNI O O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
Soy Carlos Pérez; DNI 46086390; fecha de nacimiento 4 de septiembre de 1970.,Soy Carlos Pérez ; DNI 46086390 ; fecha de nacimiento 4 de septiembre de 1970 .,O B-NOMBRE B-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Para el registro: Carlos Rojas; DNI 66329894; tel +51 983582824.,Para el registro : Carlos Rojas ; DNI 66329894 ; tel + 51 983582824 .,O O O O B-NOMBRE B-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Ana Pérez Rojas; teléfono +51 962132081; DNI 31381637; domicilio Psje. García 8750, Miraflores.","Ana Pérez Rojas ; teléfono + 51 962132081 ; DNI 31381637 ; domicilio Psje . García 8750 , Miraflores .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
Soy Carlos Ramírez Pérez; DNI 25879739; fecha de nacimiento 17 de mayo de 1971.,Soy Carlos Ramírez Pérez ; DNI 25879739 ; fecha de nacimiento 17 de mayo de 1971 .,O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Para el registro: Carlos Quispe Rojas; DNI 20406486; tel +51 986416822.,Para el registro : Carlos Quispe Rojas ; DNI 20406486 ; tel + 51 986416822 .,O O O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Juan Flores; dirección Psje. Ramírez 8652, Surco; DNI 67930109.","Juan Flores ; dirección Psje . Ramírez 8652 , Surco ; DNI 67930109 .",B-NOMBRE B-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
"Lucía García Pérez; dirección Calle Flores 1293, San Borja; DNI 10784416.","Lucía García Pérez ; dirección Calle Flores 1293 , San Borja ; DNI 10784416 .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
Para el registro: Carlos García Rojas; DNI 75318117; tel +51 971326516.,Para el registro : Carlos García Rojas ; DNI 75318117 ; tel + 51 971326516 .,O O O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Titular Lucía García, documento 22961673, vive en Jr. Quispe 1605, Surco.","Titular Lucía García , documento 22961673 , vive en Jr . Quispe 1605 , Surco .",O B-NOMBRE B-APELLIDO O O B-DNI O O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Formulario: Lucía Rojas, 45738306, +51 933760048, Jr. Flores 9982, San Borja, nacido el 29 de diciembre de 1984.","Formulario : Lucía Rojas , 45738306 , + 51 933760048 , Jr . Flores 9982 , San Borja , nacido el 29 de diciembre de 1984 .",O O B-NOMBRE B-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Carlos García Quispe; teléfono +51 945755742; DNI 59182925; domicilio Jr. García 9169, San Isidro.","Carlos García Quispe ; teléfono + 51 945755742 ; DNI 59182925 ; domicilio Jr . García 9169 , San Isidro .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Titular José García Quispe, documento 68400503, vive en Jr. García 9569, Miraflores.","Titular José García Quispe , documento 68400503 , vive en Jr . García 9569 , Miraflores .",O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
Para el registro: Lucía Ramírez; DNI 87111120; tel +51 912424215.,Para el registro : Lucía Ramírez ; DNI 87111120 ; tel + 51 912424215 .,O O O O B-NOMBRE B-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
Para el registro: Lucía García Rojas; DNI 33042106; tel +51 938356463.,Para el registro : Lucía García Rojas ; DNI 33042106 ; tel + 51 938356463 .,O O O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Carlos Ramírez; dirección Av. García 8054, Surco; DNI 47580770.","Carlos Ramírez ; dirección Av . García 8054 , Surco ; DNI 47580770 .",B-NOMBRE B-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
"María Quispe Rojas; teléfono +51 922091603; DNI 42261979; domicilio Jr. Rojas 1287, San Borja.","María Quispe Rojas ; teléfono + 51 922091603 ; DNI 42261979 ; domicilio Jr . Rojas 1287 , San Borja .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
Para el registro: Juan García Quispe; DNI 85491870; tel +51 996098044.,Para el registro : Juan García Quispe ; DNI 85491870 ; tel + 51 996098044 .,O O O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
Mi nombre es Carlos Rojas García y mi DNI es 98172626.,Mi nombre es Carlos Rojas García y mi DNI es 98172626 .,O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O O B-DNI O
Mi nombre es Ana Rojas García y mi DNI es 86438590.,Mi nombre es Ana Rojas García y mi DNI es 86438590 .,O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O O B-DNI O
Soy Carlos García Ramírez; DNI 74943516; fecha de nacimiento 15 de marzo de 1995.,Soy Carlos García Ramírez ; DNI 74943516 ; fecha de nacimiento 15 de marzo de 1995 .,O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Contacto José Flores — +51 928904465 — Psje. Rojas 9817, Surco — 96685825.","Contacto José Flores — + 51 928904465 — Psje . Rojas 9817 , Surco — 96685825 .",O B-NOMBRE B-APELLIDO O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-DNI O
"Datos: Lucía Pérez Quispe — 47450576 — +51 973379945 — Av. Rojas 1543, Surco.","Datos : Lucía Pérez Quispe — 47450576 — + 51 973379945 — Av . Rojas 1543 , Surco .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Contacto Carlos Rojas — +51 951722201 — Av. Flores 1258, Lima — 37136755.","Contacto Carlos Rojas — + 51 951722201 — Av . Flores 1258 , Lima — 37136755 .",O B-NOMBRE B-APELLIDO O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-DNI O
Para el registro: Juan Pérez Ramírez; DNI 64127552; tel +51 939766678.,Para el registro : Juan Pérez Ramírez ; DNI 64127552 ; tel + 51 939766678 .,O O O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Contacto José Pérez Flores — +51 930318407 — Psje. Pérez 1090, San Borja — 55284404.","Contacto José Pérez Flores — + 51 930318407 — Psje . Pérez 1090 , San Borja — 55284404 .",O B-NOMBRE B-APELLIDO I-APELLIDO O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-DNI O
"Lucía Rojas Ramírez; teléfono +51 988958411; DNI 36005508; domicilio Jr. Ramírez 4218, San Isidro.","Lucía Rojas Ramírez ; teléfono + 51 988958411 ; DNI 36005508 ; domicilio Jr . Ramírez 4218 , San Isidro .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"María Flores Quispe; teléfono +51 961355068; DNI 40581711; domicilio Calle Rojas 2359, Surco.","María Flores Quispe ; teléfono + 51 961355068 ; DNI 40581711 ; domicilio Calle Rojas 2359 , Surco .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
Para el registro: José Rojas Quispe; DNI 16727120; tel +51 962811125.,Para el registro : José Rojas Quispe ; DNI 16727120 ; tel + 51 962811125 .,O O O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
Para el registro: Lucía Pérez Flores; DNI 11306363; tel +51 989734272.,Para el registro : Lucía Pérez Flores ; DNI 11306363 ; tel + 51 989734272 .,O O O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
Mi nombre es Lucía Quispe y mi DNI es 13698549.,Mi nombre es Lucía Quispe y mi DNI es 13698549 .,O O O B-NOMBRE B-APELLIDO O O O O B-DNI O
"Actualiza: Carlos García, Jr. Quispe 4932, San Borja, +51 912563103, 90668480.","Actualiza : Carlos García , Jr . Quispe 4932 , San Borja , + 51 912563103 , 90668480 .",O O B-NOMBRE B-APELLIDO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-TELEFONO I-TELEFONO I-TELEFONO O B-DNI O
Soy Juan Flores; DNI 32574091; fecha de nacimiento 20 de febrero de 1984.,Soy Juan Flores ; DNI 32574091 ; fecha de nacimiento 20 de febrero de 1984 .,O B-NOMBRE B-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Titular Ana Ramírez, documento 33773513, vive en Av. Ramírez 2315, Miraflores.","Titular Ana Ramírez , documento 33773513 , vive en Av . Ramírez 2315 , Miraflores .",O B-NOMBRE B-APELLIDO O O B-DNI O O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
Para el registro: Carlos García Ramírez; DNI 31194143; tel +51 966060162.,Para el registro : Carlos García Ramírez ; DNI 31194143 ; tel + 51 966060162 .,O O O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Datos: Ana Quispe — 97869173 — +51 988946941 — Calle Rojas 5667, Lima.","Datos : Ana Quispe — 97869173 — + 51 988946941 — Calle Rojas 5667 , Lima .",O O B-NOMBRE B-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Titular Juan Rojas, documento 23407419, vive en Jr. Flores 7697, Surco.","Titular Juan Rojas , documento 23407419 , vive en Jr . Flores 7697 , Surco .",O B-NOMBRE B-APELLIDO O O B-DNI O O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
Mi nombre es José Pérez y mi DNI es 59144824.,Mi nombre es José Pérez y mi DNI es 59144824 .,O O O B-NOMBRE B-APELLIDO O O O O B-DNI O
Soy José Pérez; DNI 39022140; fecha de nacimiento 19 de febrero de 1970.,Soy José Pérez ; DNI 39022140 ; fecha de nacimiento 19 de febrero de 1970 .,O B-NOMBRE B-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Titular José García Flores, documento 67499981, vive en Calle García 1279, Surco.","Titular José García Flores , documento 67499981 , vive en Calle García 1279 , Surco .",O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
El DNI es 97770504; el titular Carlos Flores; nació el 3 de febrero de 2004.,El DNI es 97770504 ; el titular Carlos Flores ; nació el 3 de febrero de 2004 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Datos: José Quispe — 29663961 — +51 916134368 — Calle Rojas 1257, Lima.","Datos : José Quispe — 29663961 — + 51 916134368 — Calle Rojas 1257 , Lima .",O O B-NOMBRE B-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
Soy Lucía Pérez García; DNI 96453037; fecha de nacimiento 21 de agosto de 1972.,Soy Lucía Pérez García ; DNI 96453037 ; fecha de nacimiento 21 de agosto de 1972 .,O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Registrar: Carlos Rojas Ramírez, DNI 45268115, celular +51 915917502.","Registrar : Carlos Rojas Ramírez , DNI 45268115 , celular + 51 915917502 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
El DNI es 98880638; el titular María Flores; nació el 4 de febrero de 1980.,El DNI es 98880638 ; el titular María Flores ; nació el 4 de febrero de 1980 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Mi nombre es Juan Rojas Ramírez y mi DNI es 31095743.,Mi nombre es Juan Rojas Ramírez y mi DNI es 31095743 .,O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O O B-DNI O
Para el registro: Juan Flores Rojas; DNI 52024054; tel +51 944239462.,Para el registro : Juan Flores Rojas ; DNI 52024054 ; tel + 51 944239462 .,O O O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Actualiza: Carlos Pérez García, Jr. Flores 3726, San Isidro, +51 935067866, 94253345.","Actualiza : Carlos Pérez García , Jr . Flores 3726 , San Isidro , + 51 935067866 , 94253345 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-TELEFONO I-TELEFONO I-TELEFONO O B-DNI O
"Registrar: Juan García Pérez, DNI 15346404, celular +51 996322270.","Registrar : Juan García Pérez , DNI 15346404 , celular + 51 996322270 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
Mi nombre es Ana Pérez y mi DNI es 84596315.,Mi nombre es Ana Pérez y mi DNI es 84596315 .,O O O B-NOMBRE B-APELLIDO O O O O B-DNI O
"Registrar: Lucía Flores Ramírez, DNI 92713862, celular +51 910871774.","Registrar : Lucía Flores Ramírez , DNI 92713862 , celular + 51 910871774 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Formulario: Carlos Pérez, 70552007, +51 953389587, Jr. García 2901, Surco, nacido el 22 de enero de 2003.","Formulario : Carlos Pérez , 70552007 , + 51 953389587 , Jr . García 2901 , Surco , nacido el 22 de enero de 2003 .",O O B-NOMBRE B-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
